content,date,location_name,user_name
El  está increíble. Si eres fan del  recomiendo que le dediques al menos unas dos horas y media porque el lugar es gigante pero vale mucho la pena.,"July 4, 2016",Metropolitan Museum of Art,Fernando Ramírez
"O melhor  do mundo, (na minha humilde opinião) além do riquíssimo acervo tem o , que tem uma vista maravilhosa da cidade de NY, reserve uns 2 dias para conhecer o  todo.","July 21, 2015",Metropolitan Museum of Art,Katlen Ferreira
"Não da pra ir a NY e não conhecer o MET, seja pelo seu acervo, pela  ou para tomar um  olhando para o central park. Eles têm um aplicativo para cel com o tour em português!","September 25, 2015",Metropolitan Museum of Art,Paola Esotico
"Gostei muito do tour guiado do diretor. Você pega o mapinha no balcão (lado esq), e com o Wi-Fi grátis você acessa o tour no site do  e vai ouvindo. 90 min cada andar. Incrível!","July 18, 2015",Metropolitan Museum of Art,"Volponi Leal, Rodrigo"
tem de tudo e muito! de  tibetana a  contemporânea. vale  o  e até repetir para visitar com calma. Hoje está com uma exposição imperdível de foto: Garry Winogrand,"September 16, 2014",Metropolitan Museum of Art,Juliana Camargo
"Lindo  de  contemporânea. Muitas  gregas, romanas, , espadas, quadros e principalmente um pedaço do Egito. Isso é sensacional.","November 29, 2016",Metropolitan Museum of Art,Bruno Paiva
入り口で簡単に荷物検査されます。日本語のフロアマップもあります。入場料は推奨額？が大人$25。もっと低くても大丈夫です。渡されたシールを左胸に付けます。リュックは前にかけるよう指示されます。撮影🙆。全部は見切れないと思うので最初から絞った方がいいです。僕は4時間いましたが周りきれず疲れ果てました。,"September 4, 2016",Metropolitan Museum of Art,Iori
Todos os restaurantes/cafeterias abrem as 11h30min. Vale  lá por preço mais em conta. Tem de tudo ! Vale por estar lá já é por ser longe de q outro local para comer.,"August 16, 2016",Metropolitan Museum of Art,Gabriel Cabral Velho
"Nos encanto, realmente si te gusta el  vale la pena visitarlo. Tiene muchas salas y tienes la opción de  la que te interesan y visitar únicamente esas, ya que es muy grande.","September 24, 2014",Metropolitan Museum of Art,Lorena Franzoni
Um dos maiores e melhores  com variedade pra quem gosta de todos os tipos de ! <3 Vá com um mapa e escolha as areas de interesse antes porque você fica perdido com tanta coisa,"March 22, 2015",Metropolitan Museum of Art,Lílian Farrish
Metropolitan  of Art adalah  terluas di Amerika Serikat dan  dengan jumlah pengunjung terbanyak di dunia! Memiliki 17 departemen dengan total  lebih dari 2 juta karya . ,February 3,Metropolitan Museum of Art,Grivy .com
Tu peux payer ce que tu veux à l'entrée (ne pas  compte des 25usd affiché) et il y a des visites gratuites tout au long de la journée. Prenez le  en arrivant.  gratuit au ,"April 12, 2016",Metropolitan Museum of Art,Francine Ragoucy
"Esta no rol dos  mais visitados no mundo, atras apenas do Louvre. Não deixe de visitar. U$22,00 para entrar, mas se você não concordar pode fazer doação do valor que desejar.","September 7, 2012",Metropolitan Museum of Art,André Paiva
"Esse  me surpreendeu, realmente é muito bom. Além disso tem uma coleção alucinante de  e armas medievais que é imperdível e você não ver em nenhum outro lugar do mundo.","December 29, 2013",Metropolitan Museum of Art,Diego Baldin
"Vale muito a pena ! Exposição da Anna Wintour é D+ ! Fashion + tecnologia = sucesso ! Explica como as peças são manufaturadas, excelente para quem estuda moda, Fashion...","August 16, 2016",Metropolitan Museum of Art,Gabriel Cabral Velho
"De los mejores  del mundo, cada una de las salas tiene un motivo, la sala de los  y de   es lo mejor de lo mejor","July 14, 2015",Metropolitan Museum of Art,Alina HB
Ga vooral ook genieten van het uitzicht vanaf de roof garden. Neem de lift naar de 5de verdieping,"May 6, 2014",Metropolitan Museum of Art,Herman Fransen
"Превосходное место окультуривания ... - Дали, Дега..из классиков великие Моне и Ван Гог. Лучше наполняться  в несколько , так как  и можно платить сколько хош...","June 21, 2015",Metropolitan Museum of Art,Anna Zoloto
"Es ENORME!! Vayan con  para ver lo importante, lo mejor es el , en el primer piso, y Van Gogh  y europeos en el segundo y tercer piso, planeen que quieren ver desde antes no da ","August 25, 2015",Metropolitan Museum of Art,Borree Loca
"Vale a pena visitar o MET para ver o acervo do Egito antigo, Era  e a parte do Japão é muito boa, e claro, sem esquecer das obras de artes!","December 29, 2014",Metropolitan Museum of Art,Luis Shimabukuro
"El  es imperdible, ir con , visitar la sala egipcia, especialmente al atardecer! Y los cuadros de Van Gogh!","October 17, 2016",Metropolitan Museum of Art,Noe Guercetti
Imperdible de Ny! Entrada voluntaria! Pagas lo que quieres y la colección de  y de objetos de distintas culturas es inmenso!,"July 22, 2016",Metropolitan Museum of Art,Margarita Gigie
"Es enorme!!!! Toma tu  para  la sala que más te agrade, necesitarías todo el día para observar el  completo!","February 4, 2016",Metropolitan Museum of Art,Adilene Nh
"Esta enorme el  dos días necesitas para ver todo. Sin embargo hay puntos q no se deben perder como el área de la cultura , van gogh segundo piso, América el área de armas, el área de Asia,","September 26, 2015",Metropolitan Museum of Art,Fernanda Enciso
"Domingo, vale a pena ir pelo preço (paga-se o que puder/quiser), tem mais três restaurantes e  lá dentro, elevador funcionando para as pessoas cadeirantes ou com problemas.","August 16, 2016",Metropolitan Museum of Art,Gabriel Cabral Velho
" — 25 долларов. однако вы можете дать всего 1$ — 'the amount you pay is up to you'. на самом деле не жалко даже 25$ —  настолько невероятно крутой, что стоит любых денег.","April 4, 2016",Metropolitan Museum of Art,Anna Peskova
"O  é enorme, precisa de várias horas para visitá-lo inteiro... Mas é maravilhoso, cada  vale a pena!","October 26, 2015",Metropolitan Museum of Art,Ronaldo Simoes
"Enorme e ! Verificate prima cosa volete vedere, altrimenti verrete presi dalla stanchezza per i km percorsi e per le emozioni provate!","November 15, 2014",Metropolitan Museum of Art,SilviaAnsu
"La entrada de $25 es solo una sugerencia. Tú  pagar lo que gustes y, además, la entrada incluye una visita guiada gratuita (comprueba los horarios)","January 12, 2014",Metropolitan Museum of Art,Enie York
El  es .  Realmente vale la pena visitarlo. Llegar preparado para el terrible trato del  del . Antes de advertir te regañan,"May 2, 2013",Metropolitan Museum of Art,Ana Garces T
"Es ENORME así que elige la  que más quieras ver,  tu  y luego la segunda que más quieras y así xD Imposible ver todo en un día ;)","July 14, 2013",Metropolitan Museum of Art,Anabel Villegas
"Maravilhoso!  dias aí... Destaco a sessão de  grega e egípcia, e a inspiração  chinesa: casas Dior e Chanel!","July 12, 2015",Metropolitan Museum of Art,Fernanda LR
" espetacular! Reserve um  todo para desfrutar de conhecimento, história e !","February 24, 2016",Metropolitan Museum of Art,Mario Ribeiro
O acervo é fantástico e  temporárias também sempre perdem sua atenção. Procuro ir sempre,"December 13, 2016",Metropolitan Museum of Art,Ronaldo Matoso
"За  можно платить, сколько захочешь. Одного дня точно мало будет. На   с  на парк, в  ... Самурайские мечи и доспехи понравились больше всего:))","May 4, 2016",Metropolitan Museum of Art,Oxana Hnatkowskaja
es conveniente saber que el precio de la entrada es sugerido pues  pagar lo que tú consideres conveniente y mejor aún si eres empleado de Citigroup la entrada es gratuita !,"June 11, 2016",Metropolitan Museum of Art,Penelope Garcia
 çok anlamam ama güzel bir . İçinde Türkiye bölümü de var. Koç  sponsor olmuş. Halı ve çini ağırlıklı bir kompozisyonu var.,"March 28, 2016",Metropolitan Museum of Art,Şakir Çakın
Amé el Met. No se lo  perder es enorme y hay para todos los intereses.,"June 15, 2015",Metropolitan Museum of Art,Andrea Karan
Excelente  com um repertório vasto e variado. Me surpreendeu mais do que o MoMA pela diversidade do seu acervo.,"August 8, 2014",Metropolitan Museum of Art,Euller Barros
Acayip büyük  bitmiyor burası için sadece bir gününüzü ayırmanızı tavsiye ederim.  her hali mevcut..,"September 13, 2016",Metropolitan Museum of Art,Suheyla Emir
Una de las mejores colecciones del mundo. La sección de  Americano fabulosa en arts and crafts.,"September 16, 2015",Metropolitan Museum of Art,Diego Dier
"Separen un muy buen  en su itinerario para visitarlo, hay muchísimas cosas interesantes y en muy buen estado.. es un placer descubrirlo","March 23, 2014",Metropolitan Museum of Art,Carla Miranda
" в 25 долларов - это рекомендация. Билет можно получить назвав любую . Наш гид сказала, что и 5 долларов за двоих вполне уместны.  шикарный и ооочень большой!","February 15, 2015",Metropolitan Museum of Art,Sergey Kuznetsov
"Es un  que vale mucho la pena, les recomiendo bajar el app del  y así  ver por adelantado las obras que mas les interesen.","April 18, 2016",Metropolitan Museum of Art,Regino Treviño Castro
"Хорошего здесь однозначно то, что можно войти за 1 доллар. Таким образом , можно без ущерба для бюджета приходить несколько раз, чтобы хоть небольшую часть этой грандиозной  увидеть.","August 26, 2015",Metropolitan Museum of Art,Alisa Estrina
"Grande con mucho que ver, hay que ir con  disponible para disfrutar toso el recorrido. Cuenta con wifi gratis","July 25, 2015",Metropolitan Museum of Art,Yaz M.H.
The museum to be! Prévoir une journée entière sans pour autant avoir l'espoir d'achever la visite :),"July 9, 2013",Metropolitan Museum of Art,BS M
Une  d'impressionnistes vraiment magnifique. Le prix d'entrée est libre. On paye ce que l'on veut.,"April 23, 2013",Metropolitan Museum of Art,Simon De Chabaneix
Tolles  mit super Rüstungen und auch  Bildern,"October 6, 2016",Metropolitan Museum of Art,Joko
"Um dos melhores  do mundo, com lindos quadros e .","June 12, 2016",Metropolitan Museum of Art,José Eduardo Teixeira
"Muito bacana o , vale a pena pegar um audio guide e seguir seu roteiro. Reserve o  todo para visita.","December 29, 2013",Metropolitan Museum of Art,Renata Gonçalves Mota
Esse  é enorme. Você pode perder um  inteiro aqui. A ala das  é fascinante!,"January 3, 2015",Metropolitan Museum of Art,Guilherme 梅田
"что бы не платить 25$ за , сделайте благотворительный взнос в  (в любом размере), Вам дадут значок и заходите FREE) так делает большинство!","January 22, 2013",Metropolitan Museum of Art,Владимир Жданов
"Sem palavras para descrever. Lindo, enorme, demanda no mínimo 2 horas só para  contemporânea.","November 22, 2016",Metropolitan Museum of Art,Lilian K da Rosa
Здесь невероятное собрание Импрессионистов! И ха билет можно хоть 1$ заалптить и весь день гулять. Навигация по залам удобная и продуманная.,"September 30, 2016",Metropolitan Museum of Art,Katya Nossik
"Com certeza um dos melhores  do mundo, a taxa de entrada é sugerida, caso esteja sem dinheiro você pode pagar quanto quiser.","September 29, 2015",Metropolitan Museum of Art,Antonio Luiz
Planificación: Sin ella es imposible disfrutar de este enorme y espectacular .  al menos 3 horas por cada ala/exhibit.,"June 19, 2013",Metropolitan Museum of Art,Carlos Gaona
Es un  inmenso. Obligado contar con una guía impresa o audio guía.,"January 13, 2015",Metropolitan Museum of Art,Víctor @pinedauno
" отличный.Если ходить вдумчиво , то 1 дня не хватит. Идти обязательно.Кому , кому доспехи, а кому африканские  и Энди Уорхолл))","April 23, 2015",Metropolitan Museum of Art,Sofia Shemiakina
"Прекрасный ! Кроме замечательных  Старых  и импрессионистов есть еще впечатляющие  Востока - Япония, Китай и т.д.","December 6, 2016",Metropolitan Museum of Art,Maria Abramova
"Один из немногих музеев, где можно спокойно фотографировать. А если не хочется платить за билет, можно дать сколько угодно денег и просто пройти","March 29, 2014",Metropolitan Museum of Art,El Zhu
El  más  del mundo. Tómense TODO EL DÍA en verdad lo vale.,"September 19, 2015",Metropolitan Museum of Art,cvvh
"Tiene ""cuota sugerida"" de 25 dólares, pero  pagar (mucho) menos y nadie los juzgará. No se sientan mal, verán que en la  se van a desquitar.","September 19, 2015",Metropolitan Museum of Art,cvvh
"Conviene llevar  cómodos y mucha energía para recorrerlo en su totalidad, es tan inmenso como maravilloso","August 7, 2014",Metropolitan Museum of Art,Arturo Luna
"Gran  imperdible durante tu visita a NY, aunque tantas salas tan juntas  ser confuso el recorrido.","November 15, 2015",Metropolitan Museum of Art,Marco
"Must see in NY!! Невероятное кол-во залов, инсталяций и скульптур. И, конечно, за один раз все не посмотреть","April 12, 2013",Metropolitan Museum of Art,Elena Chernovol
Immense . Enormes  de   et espagnols,"October 22, 2016",Metropolitan Museum of Art,Nymmh
" al menos unas cuatro horas, es muy grande. Los amantes de los  facilmente  pasar aqui un par de dias.","June 15, 2016",Metropolitan Museum of Art,Veronika Guillen
É impossível visitar o MET num  só. Melhor escolher o que quer ver e dedicar atenção a isso. Dê uma passadinha no  do .,3 weeks ago,Metropolitan Museum of Art,Paula Freire
A loja do  é maravilhosa ! Vale muito a pena conhecer !,"August 16, 2016",Metropolitan Museum of Art,Gabriel Cabral Velho
"Tarihin basindan gunumuze sanatin her dali mevcut. 2. kattaki fotograf  cok basarili, fotografseverlerin ugramasi sart","April 11, 2014",Metropolitan Museum of Art,Bugra Celik
Lugar lindo! Ótimo para visitar e se sentir parte da cidade!,"December 25, 2013",Metropolitan Museum of Art,Lucas Gasperin Martini
Los 25usd de la entrada son sugeridos  pagar menos si lo desean,"November 16, 2015",Metropolitan Museum of Art,Alan x el mundo
Mi favorito y lleva también suficiente  para estar ahí porque es enorme,"September 28, 2015",Metropolitan Museum of Art,RebelHeart Mindischiefboy
"No ir cansado ya que no hay muchos lugares para , llevar la  lista, hay mucho que ver y muchas obras realmente ","August 26, 2016",Metropolitan Museum of Art,Miguel Soto
İnanılmaz her köşesi ayrı ayrı tarih kokuyor... Mutlaka gitmelisiniz...,"September 23, 2015",Metropolitan Museum of Art,Ibrahim Uçar
Jewels by JAR au Metropolitan Museum of  est une sublime occasion d'admirer le travail d'un  avec les tourmalines.,"February 12, 2014",Metropolitan Museum of Art,Vincent Boucher
"Lo mejor el , japones y la sección de armas. Pero no hay que perder las .","October 11, 2015",Metropolitan Museum of Art,Manuel GP
" fantástico . Muito grande, difícil ver tudo em um . Tem uma  muito boa.","October 28, 2013",Metropolitan Museum of Art,Marcelo Lauar
Las colecciones . Definitivamente el mejor ,"August 13, 2015",Metropolitan Museum of Art,Fanny Delgado
İnanılmaz geniş koleksiyonları olan muhteşem . Her şeyi sindirerek gezmek için belki haftalar gerekecektir.,"September 21, 2016",Metropolitan Museum of Art,Murat Gonul
 incrível! Não fica atrás de nenhum  europeu.,"December 31, 2014",Metropolitan Museum of Art,Letis D
"Excelente! Mucho mejor q el Louvre en escenografías,  de escenarios con buen repertorio.","June 28, 2015",Metropolitan Museum of Art,Pepe Pineda
"La  ""fashion x machina"" è meravigliosa. L'ala egizia è spettacolare!","May 30, 2016",Metropolitan Museum of Art,Angela Stelli
De los mejores  en el mundo sin lugar a dudas!!! Te best museums of the world,"August 26, 2015",Metropolitan Museum of Art,Jorge Padilla
"Un  imprescindible. Es sencillamente alucinante. Ve con , porque es enorme. La zona de Egipto, bestial.","August 26, 2015",Metropolitan Museum of Art,Vicente Martinez
"Excelentes día, la pase genial descubriendo y conociendo la historia de la humanidad.","December 31, 2015",Metropolitan Museum of Art,Alfonso Conde
La visita en horario nocturno es algo que no debéis dejar de hacer. Una iluminación magnífica.,"April 17, 2013",Metropolitan Museum of Art,ElGuisanteVerde
"Es grandísimo, necesitas 5 horas mínimo para recorrer todo. Encuentras desde Hércules hasta Frida Khalo.",January 15,Metropolitan Museum of Art,Sherlyn Acevedo Castañeda
M­L­B­분­석∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠M­LB­분­석 M­L­B­시­범­경­기 M­L­B­분­석∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠M­LB­분­석 M­L­B­시­범­경­기 M­L­B­분­석∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠M­LB­분­석 M­L­B­시­,"July 20, 2015",Metropolitan Museum of Art,fgdgsdfgsfdh fdhgfdsgfsdgfsd
Um espetáculo! O  que eu mais gostei sem duvidas.,"January 11, 2016",Metropolitan Museum of Art,Priscilla Baccin
¡Amo este lugar! Al entrar aquí es como si tuvieras una máquina de viajar en el  y visitaras lo mejor del mundo.,"September 26, 2015",Metropolitan Museum of Art,Glow Snchz
Tienen un pedazo de la cruz de Jesús y un diente de María  en reliquiarios dentro de la sala medieval art.,"June 26, 2016",Metropolitan Museum of Art,Jacqueline Maldonado
" el número de piezas que se exhiben, es imposible recorrerlo en 1 día","April 2, 2013",Metropolitan Museum of Art,Gaby Jarquin
Uno de los mejores  del mundo a  del Central Park. Infaltable en tu visita a Nueva York.,"November 7, 2011",Metropolitan Museum of Art,Tomas Lopez Elias
Buenísimo pero se necesitan al menos 5 horas para poder conocerlo a grandes rasgos.......,"March 1, 2015",Metropolitan Museum of Art,Daniel Grinspun
Organização! Ótimas obras para se ver. Ótima atração para quem gosta de !!!,"December 29, 2014",Metropolitan Museum of Art,Paulo M.
De los mejores  que he visto!!! En dos palabras... Maravillosamente Increible!!!!,"May 2, 2014",Metropolitan Museum of Art,Bere TreS
El patrimonio de  figurativo es increíble!!! Lloré con Degas,"December 12, 2015",Metropolitan Museum of Art,Ali L
Um mundo de  Algumas  bem legais... É preciso tempo para conhecer bem o ,"September 23, 2016",Metropolitan Museum of Art,Alexandre Costa
Excelente colección. Recomiendo la sala de  y  la de pintura europea y la sala Rockefeller.,"October 30, 2011",Metropolitan Museum of Art,Uriel Herrera
"Si no han planeado que ver con anticipación,  es mejor llegar temprano y empezar desde arriba","April 8, 2016",Metropolitan Museum of Art,Aneli Cervantes
На  ! Большая   импрессионистов!,"November 10, 2015",Metropolitan Museum of Art,Anna Eremina
Много разного и интересного. Напомнил Пушкинский  в Москве.,"March 7, 2015",Metropolitan Museum of Art,Leonid Eliseev
 da pelle d' di ogni campo culturale e ogni epoca,"April 18, 2016",Metropolitan Museum of Art,Nicky P.
"Везде висит  $25, но платить на  можно сколько угодно. Если вы бедный турист из России, просто скажите, что хотите купить билет за $3-5 и вам его продадут за эту .","January 31, 2015",Metropolitan Museum of Art,Александр Барcуков
"Случайный набор неслучайных . Вывалено все, что было ввезено в Америку коллекционерами. Логики в размещении экспонатов и, главное, в очередности обхода залов никакой :(","October 14, 2016",Metropolitan Museum of Art,Mikhail Sharov
Prepare-se para um  inteiro de . Não  o auto retrato de Van Gogh!,"August 10, 2014",Metropolitan Museum of Art,Bárbara Caparroz
" билетов ориентировочная. На кассе при оплате вы сами говорите, хотите ли вы заплатить больше или меньше. Студенческий билет предъявлять не обязательно. Верят на слово)","April 19, 2015",Metropolitan Museum of Art,Sandro Merkviladze
1 1/2 no mínimo ou começar 9:00 e  e  ai é imensoeé lindo,"May 23, 2015",Metropolitan Museum of Art,Debora Cavalheiro
Wwwwwowww esta enorme!!! 3 pisos! Padrisima la ,"March 30, 2016",Metropolitan Museum of Art,Lilo PerJim
" free-платишь, сколько можешь..подходишь и говоришь, я хочу заплатить столько то! Здорово!!!","June 21, 2015",Metropolitan Museum of Art,Anna Zoloto
Me decepcionó un poco. Hay muchas  cerradas. Hay wifi. La tienda tiene  de todo tipo y muy .,"December 8, 2014",Metropolitan Museum of Art,Monibru
El  está increíble pero el audio tiene muy pocas salas en español!,"September 22, 2014",Metropolitan Museum of Art,Itzel Romero
Todo es genial. Aunque no me gustó que las audio guías deben pagarse a parte,"March 14, 2015",Metropolitan Museum of Art,Manuel Trujillo Ruiz
" условно бесплатный, подходите к кассе даете любую , вам дают значок.  обширная,  много.","August 21, 2014",Metropolitan Museum of Art,Nikita Moguchev
스포­츠­토­토­베­트­맨∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠스­포­츠­토­토­사­이트­ 베­트­맨­토­토 스포­츠­토­토­베­트­맨∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠스­포­츠­토­토­사­이트­ 베­트­맨­토­토 스포­츠­토­토­베­트­맨∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠스­포­츠­토­토­사­이트­ 베­트­맨­토­토 스,"July 20, 2015",Metropolitan Museum of Art,fgdgsdfgsfdh fdhgfdsgfsdgfsd
"La  del  indio en época de sultanes, imperdible. Es temporal","July 22, 2015",Metropolitan Museum of Art,Ivabelle Arroyo
Отличный . Есть информация на русском. За  может отдать 1 доллар.  придётся отстоять очередь на ,January 17,Metropolitan Museum of Art,Delete
Очень понравилась. Особенно зал Океании и Париж 1700...,"September 21, 2015",Metropolitan Museum of Art,Nika G
Dünyanın sayılı büyük  biri.Birkaç gün gerek her şeyi görmek için.zeminde makul fiyatli self   var.,"June 5, 2016",Metropolitan Museum of Art,Tunç Ögel
Todo. El valor historico del  en sus diferentes epocas. Valor incalculable .,"April 1, 2016",Metropolitan Museum of Art,Jorge Carrera
Increíble!!! Hay que ir con mucho . 18 salas y promedio 4 horas por sala.,"January 24, 2015",Metropolitan Museum of Art,Luis Carpintero
K­B­O­­팅∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠K­B­O­해­외­­당 크­보­­팅 K­B­O­­팅∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠K­B­O­해­외­­당 크­보­­팅 K­B­O­­팅∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠K­B­O­해­외­­당 크­보­­팅,"July 20, 2015",Metropolitan Museum of Art,fgdgsdfgsfdh fdhgfdsgfsdgfsd
 com acervo enorme! Impossível ver tudo em um  apenas! Recomendo!,"September 14, 2015",Metropolitan Museum of Art,Isabel Vitoriano
"Enorme! Tantissime  dalla preistoria al contemporaneo, da non perdere!","October 24, 2014",Metropolitan Museum of Art,Marianna Peracchi
Si su presupuesto es reducido recuerden que el COSTO de entrada es SUGERIDO. Atrévanse a pedir el boleto y paguen lo que . No serán mal vistos. Si  pagar completo no se arrepentirán!,"August 19, 2014",Metropolitan Museum of Art,Nadia Ocampo
5 millones de personas visitan este  cada año. Posa como una   a ver cuántas personas te sacan una foto y cuéntanos en Aprendi ,"August 23, 2011",Metropolitan Museum of Art,Aprendi
Платите 1$ и идите. Входной тариф свободный и рекомендованный. Но можно заплатить любую удобную вам ,"December 23, 2015",Metropolitan Museum of Art,Nikita Sevostyanov
Gigante! Ir con  para ver todo. La parte egipcia y las pinturas barrocas lo mejor!,"October 26, 2011",Metropolitan Museum of Art,Leandro Giovinazzi
"Рекомендуемая  входного билета на одного взрослого 25$,.При покупке,у вас спросят,сколько вы хотите заплатить.Можно назвать любую .","October 20, 2013",Metropolitan Museum of Art,Roman Pritula
Se permita se perder e se achar pelas diversas  deste mundo de saberes.,"September 11, 2012",Metropolitan Museum of Art,Vivianne Vilela
O auto-retrato do Van Gogh é imperdível !,"June 23, 2016",Metropolitan Museum of Art,Sylvana Paiva
"Alexander McQueen is (tijdelijk en) briljant, maar ook de Hollandse meesters zijn niet te versmaden ","June 21, 2011",Metropolitan Museum of Art,Ward Wijndelts
Gran variedad de obras y . Simplemente hermoso.,"November 11, 2016",Metropolitan Museum of Art,Payo Contreras
"Огромный и дорогой. Приходить нужно с самого утра, иначе не хватит времени. Рекомендую","November 26, 2013",Metropolitan Museum of Art,E G
"Lindo, enorme, tem de tudo... Tem que vir mais de uma vez!!!","September 3, 2015",Metropolitan Museum of Art,Luciana C.
"Платишь за  столько, сколько посчитаешь нужным. Иногда бывают  на русском, которые входят в  билета.","March 31, 2013",Metropolitan Museum of Art,Nikitå Ivånøv
"Un día imposible, hay que definir previamente que obras o que periodo visitar y priorizar :)","May 9, 2013",Metropolitan Museum of Art,arquitecta
Tours en español a las 11.30am cada día de lunes a viernes!,"September 9, 2014",Metropolitan Museum of Art,Dalinchen
Maravilloso lugar. Debes visitarlo,"July 27, 2015",Metropolitan Museum of Art,A HA
"Hay que ir con , ganas y comida/bebida, ya que el  es enorme!","February 23, 2016",Metropolitan Museum of Art,Imanol Gorosabel
Enorme e interminabile. Sarebbe stato bello bere un  sulla  panoramica ma è aperto solo a primavera.,"December 19, 2014",Metropolitan Museum of Art,Minguz
Que no se te vaya el ! Elige las salas que quieres ver y dales prioridad! En ese  el  vuela!!,"August 12, 2016",Metropolitan Museum of Art,Lore Méndez
"Imperdible, totalmente recomendado. Si recomiendo ir con  mínimo unas 4 horas","April 18, 2016",Metropolitan Museum of Art,Christian H.
Fans del  en general... Necesitan por lo menos 3 dias para disfrutarlo plenamente!!!,"November 25, 2013",Metropolitan Museum of Art,Rebo Venegas
"Visita guiada em português, as 11h15 nas Terças, Quintas e Sextas!","January 29, 2013",Metropolitan Museum of Art,Thiago Pianca
"Increíble , tanto en colección como . Imperdible","February 25, 2012",Metropolitan Museum of Art,Rafa Castillo
"Eu esperava bem mais do acervo do , mas vale a pena conhecer!","September 16, 2015",Metropolitan Museum of Art,Julyane Lima
Domingo o preço é liberado. Paga-se o preço que você quiser/puder pagar,"August 16, 2016",Metropolitan Museum of Art,Gabriel Cabral Velho
La colección de pinturas y reliquias arqueológicas,"September 23, 2016",Metropolitan Museum of Art,Pepe Zermeño
"Обязательно поднимитесь на , там открывается хороший  на город!","July 14, 2013",Metropolitan Museum of Art,nadya_khodchenko🐝
Hay wifi gratis y agradables ,"August 7, 2014",Metropolitan Museum of Art,Juliana Soto
Огромнейший ! Его не обойти... Ну или закладывать нужно часа 3.,"January 10, 2015",Metropolitan Museum of Art,Laura A.
"Lindíssimo, bem organizado, acervo maravilhoso! Imperdível!","August 8, 2016",Metropolitan Museum of Art,Marta Pereira da Silva
"No lo acabas en 1 día,  tu  y visítalo con  o investiga las salas y ve directo a lo que quieres ver.","November 8, 2015",Metropolitan Museum of Art,Nanitaw Lil' Tita
"Впервые познакомилась с   . если все осматривать, уйдет 1 день.  паршивенький, нечего и купить.","October 12, 2014",Metropolitan Museum of Art,Helena Aaa
за час или два увидеть все не реально)) но зал Музыкальных инструментов и Оружия впечатляют)),"May 16, 2013",Metropolitan Museum of Art,Ledy Like
Es gratuito cien por cirnto  y piezas originales. Increible,"March 23, 2015",Metropolitan Museum of Art,Froylan Lucero
안­전­한­놀­이­터∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠프­로­토­ 핸디­캡­언­더­오­버 안­전­한­놀­이­터∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠프­로­토­ 핸디­캡­언­더­오­버 안­전­한­놀­이­터∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠프­로­토­ 핸디­캡­언­더­오­버,"July 20, 2015",Metropolitan Museum of Art,fgdgsdfgsfdh fdhgfdsgfsdgfsd
"Hay que ir sin dudas, la  es ","February 4, 2015",Metropolitan Museum of Art,Sebastian Castro
"Las  de las culturas egipcias,  y .","June 24, 2016",Metropolitan Museum of Art,Gerardo Salinas
" 25$, но можно платить сколько угодно, хоть 1 цент,  субсидируются государством ;) Я заплатила 1$","March 26, 2013",Metropolitan Museum of Art,Oksana
Wow el  y los lujos del pasado en un solo lugar,"October 10, 2015",Metropolitan Museum of Art,Fernando Ospinal
"Отличные , посвященные Египту и Греции. .","May 2, 2015",Metropolitan Museum of Art,Submarina357
Если имеете мало времени советую совместить с посещением таймс сквер. Сам по себе .,"October 15, 2016",Metropolitan Museum of Art,Артем Коломеев
Совершенно потрясающие  европейских .,"March 22, 2015",Metropolitan Museum of Art,Kittie Bessonoff
Simplesmente orgásmico! Trocaria minha casa à vontade pelo ,"August 9, 2014",Metropolitan Museum of Art,Rafael Dias de Souza
"Bir tarihçi olarak beni heyecanlandırdı. Ancak pek çok eserin bulunduğu yerden alınıp burada sergilenmesi tuhaf duruyor..içeri girerken önerilen   ödemeyin, 2 dolara bile gezebilirsiniz..","October 16, 2015",Metropolitan Museum of Art,Serhan Saygi
"Diversão, informação! Um colírio para os olhos.","December 18, 2016",Metropolitan Museum of Art,Meyriele Figueiredo
"Обязательно посмотрите  , вывезенных из Европы. Это нечто.","December 6, 2012",Metropolitan Museum of Art,Alexei Leskin
"Es un  muyyyy grande, no se recorre en un solo día",1 week ago,Metropolitan Museum of Art,Carlos Vargas
"Рекомендуемая  входного билета 25$, но можно заплатить любую , например 25 центов","January 22, 2014",Metropolitan Museum of Art,Tolik Kuznetsov
Não da pra ver tudo em apenas um . Muita coisa e tudo super interessante.,"December 19, 2013",Metropolitan Museum of Art,Luana Almeida Silva
